"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"TOMAS.HERTL","2007-2017","S.J","C",249,3898.23,59,65,124,89,1.91,1.37,173.42,2.67,4329,3228,1101,57.28,6.76,193,150,43,56.27,5.43,213.03,147.39,65.64,59.11,5.75,32,50,18,985,15.16,72.85,1.12,10.83,99.76,52.28,25.99,30.96,54.18,30.25,47.17
"TOMAS.HOLMSTROM","2007-2017","DET","L",326,4872.63,88,93,181,136,2.23,1.67,223.36,2.75,5972,2910,3062,67.24,15.3,334,148,186,69.29,20.62,302.18,136.61,165.57,68.87,19.58,124,114,-10,928,11.43,81.12,1,15.71,101.68,70.71,24.93,Inf,63.32,Inf,42.31
"TOMAS.JURCO","2007-2017","DET/CHI","R",172,1922.33,16,24,40,31,1.25,0.97,58.35,1.82,1819,1374,445,56.97,6.24,67,69,-2,49.26,-0.31,81.19,61.72,19.47,56.81,6.61,27,37,10,440,13.73,24.23,0.76,6.48,97.92,59.3,18.86,Inf,54.53,Inf,46.85
"TOMAS.KABERLE","2007-2017","TOR/BOS/CAR/MTL","D",384,8404.96,26,180,206,107,1.47,0.76,213.7,1.53,9493,6779,2714,58.34,11.78,466,358,108,56.55,15.87,477.54,326.94,150.6,59.36,15.89,43,17,-26,1285,9.17,37.82,0.27,4.1,99.42,65.44,36.04,Inf,56.16,Inf,44.41
"TOMAS.KANA","2007-2017","CBJ","C",6,52.09,0,2,2,1,2.3,1.15,1.56,1.8,34,41,-7,45.33,-0.59,2,0,2,100,63.64,1.54,1.35,0.19,53.29,11.23,1,1,0,7,8.06,0.25,0.29,0,110.53,53.85,14.73,28,49.38,29.37,52.42
"TOMAS.KOPECKY","2007-2017","DET/CHI/FLA","R",549,7360.44,67,104,171,142,1.39,1.16,205.88,1.68,6582,6029,553,52.19,-1.72,283,329,-46,46.24,-6.17,282.39,283.62,-1.23,49.89,-2.99,133,130,-3,1598,13.03,78.67,0.64,7.42,98.09,52.31,22.28,33.29,53.15,31.2,49.82
"TOMAS.KUBALIK","2007-2017","CBJ","R",12,165.35,1,3,4,2,1.45,0.73,1.84,0.67,154,141,13,52.2,3.2,6,11,-5,35.29,-5.13,5.94,5.79,0.15,50.64,3.82,3,2,-1,21,7.62,1.05,0.38,7.69,92.93,59,22.95,30.24,54.99,30.01,45.64
"TOMAS.KUNDRATEK","2007-2017","WSH","D",30,452.38,1,6,7,4,0.93,0.53,3.76,0.5,366,440,-74,45.41,-1.4,15,18,-3,45.45,-4.55,16.7,19.48,-2.78,46.16,1.42,5,5,0,67,8.89,1.9,0.25,4,100.5,51.47,25.49,27.54,49.2,30.55,51.51
"TOMAS.NOSEK","2007-2017","DET","L",17,172.16,1,0,1,1,0.35,0.35,1.43,0.5,129,157,-28,45.1,-4.59,2,7,-5,22.22,-22.71,6.47,7.19,-0.72,47.36,-0.71,2,1,-1,29,10.11,2.2,0.77,4.76,94.28,39.78,17.13,27.48,47.53,28.96,52.05
"TOMAS.PLEKANEC","2007-2017","MTL","C",769,14624.78,197,306,503,372,2.06,1.53,498.97,2.05,14043,13874,169,50.3,1.59,730,625,105,53.87,3.93,708.43,687.71,20.72,50.74,1.85,202,184,-18,3371,13.83,181.18,0.74,10.07,101.29,45.04,31.14,34.49,50.89,Inf,50.5
"TOMAS.PLIHAL","2007-2017","S.J","C/L/C/L",86,886.71,7,9,16,11,1.08,0.74,24.53,1.66,731,692,39,51.37,-4.91,24,31,-7,43.64,-14.22,32.87,34.51,-1.64,48.78,-10.4,13,8,-5,192,12.99,9.76,0.66,6.19,97.74,54.87,17.22,28.96,50.81,30.14,52.96
"TOMAS.TATAR","2007-2017","DET","C",345,5248.19,99,92,191,151,2.18,1.73,241.89,2.77,5539,3486,2053,61.37,13.61,288,193,95,59.88,14.71,270.52,179.43,91.09,60.12,13.28,55,78,23,1370,15.66,83.89,0.96,13.4,100.34,65.34,25.07,Inf,56.19,Inf,44.71
"TOMAS.VINCOUR","2007-2017","DAL/COL","C",95,912.59,7,9,16,12,1.05,0.79,22.88,1.5,865,764,101,53.1,4.95,21,31,-10,40.38,-7.43,29.73,29.05,0.68,50.58,5.38,8,9,1,207,13.61,9.42,0.62,6.67,97.1,55.13,16.32,29.27,50,28.78,48.88
"TOM.CAVANAGH","2007-2017","S.J","C",18,145.26,1,2,3,3,1.24,1.24,2.41,1,110,120,-10,47.83,-5.41,4,4,0,50,-6.34,5.34,3.77,1.57,58.62,5.32,1,2,1,23,9.5,1.22,0.5,11.11,100.55,67.19,14,26.56,53.85,27.51,48.92
"TOM.GILBERT","2007-2017","EDM/MIN/FLA/MTL/L.A","D",643,13825.16,44,159,203,116,0.88,0.5,201.43,0.87,11800,13087,-1287,47.41,-0.47,574,690,-116,45.41,-1.85,565.31,646.12,-80.81,46.66,-0.98,97,70,-27,1603,6.96,44.13,0.19,6.07,99.05,47.16,35.39,Inf,48.7,Inf,51.03
"TOM.KOSTOPOULOS","2007-2017","MTL/CAR/CGY/N.J","R",398,4940.8,36,51,87,65,1.06,0.79,91.84,1.12,4012,5073,-1061,44.16,-5.88,154,240,-86,39.09,-14.42,172.48,232.57,-60.09,42.58,-8.52,155,131,-24,851,10.33,47.52,0.58,7.14,97.98,41.32,20.79,Inf,45.15,Inf,54.43
"TOM.KUHNHACKL","2007-2017","PIT","R",99,1119.48,9,22,31,23,1.66,1.23,28.29,1.52,815,1154,-339,41.39,-12.7,44,53,-9,45.36,-12.28,41.13,56.05,-14.92,42.32,-14.27,16,19,3,178,9.54,12.38,0.66,8.91,101.13,27.97,19.06,29.22,46.78,30.98,54.46
"TOMMY.WINGELS","2007-2017","S.J/OTT","C",372,5234.93,53,72,125,96,1.43,1.1,149.14,1.71,4897,5014,-117,49.41,-3.68,179,228,-49,43.98,-10.8,231.49,217.3,14.19,51.58,-4.15,82,132,50,1064,12.2,69.48,0.8,8.13,97.82,50.02,23.48,30.31,51.2,Inf,50.83
"TOM.POTI","2007-2017","WSH","D",230,4894.92,11,61,72,44,0.88,0.54,106.28,1.3,4441,4737,-296,48.39,-6.69,231,267,-36,46.39,-11.53,218.56,231.72,-13.16,48.54,-6.56,63,37,-26,491,6.02,13.87,0.17,4.51,99.07,42.05,35.1,31.2,50.96,33.71,54.02
"TOM.PREISSING","2007-2017","L.A/COL","D",103,1797.78,11,20,31,18,1.03,0.6,29.03,0.97,1741,1488,253,53.92,8.33,84,92,-8,47.73,1.26,82.72,73.92,8.8,52.81,6.51,11,7,-4,280,9.34,9.21,0.31,7.97,98.04,59.77,29,30.22,52.11,31.12,47.25
"TOM.PYATT","2007-2017","MTL/T.B/OTT","C",327,4361.5,36,41,77,59,1.06,0.81,66.04,0.91,3103,4679,-1576,39.87,-10.24,126,207,-81,37.84,-15.35,134.93,198.84,-63.91,40.43,-9.89,28,58,30,645,8.87,38.69,0.53,9.23,98.38,36.57,22.28,30.5,45.06,32.05,55.31
"TOM.SESTITO","2007-2017","CBJ/PHI/VAN/PIT","L",152,997.84,10,11,21,15,1.26,0.9,1.75,0.11,736,922,-186,44.39,-7.48,28,45,-17,38.36,-12.18,30.04,36.83,-6.79,44.92,-6.55,95,63,-32,103,6.19,7.99,0.48,16.39,98.33,46.67,11.28,27.76,50.62,27.63,48.63
"TOM.WANDELL","2007-2017","DAL","C",228,2567.15,20,23,43,35,1.01,0.82,69.46,1.62,2209,2223,-14,49.84,0.98,60,87,-27,40.82,-9.72,82.26,88.11,-5.85,48.28,-0.58,26,59,33,607,14.19,22.64,0.53,6.31,97.7,48.53,18.82,28.77,46.9,29.75,51.52
"TOM.WILSON","2007-2017","WSH","R",313,3501.63,21,47,68,49,1.17,0.84,67.98,1.16,2752,3301,-549,45.47,-5.52,116,127,-11,47.74,-8.44,116.18,136.16,-19.98,46.04,-5.3,197,171,-26,601,10.3,32.35,0.55,6.25,100.51,44.29,18.97,29.66,47.73,30.25,52.79
"TONI.LYDMAN","2007-2017","BUF/ANA","D",415,8557.06,14,93,107,49,0.75,0.34,102,0.72,6543,8771,-2228,42.73,-8.33,350,425,-75,45.16,-9.49,307.63,414.26,-106.63,42.61,-10.14,137,36,-101,900,6.31,23,0.16,3.25,100.02,39.26,34.01,Inf,46.09,Inf,54.9
"TOREY.KRUG","2007-2017","BOS","D",322,6460.8,38,133,171,113,1.59,1.05,239.04,2.22,7506,4967,2539,60.18,11.8,357,218,139,62.09,12.85,343.99,225.54,118.45,60.4,11.89,49,61,12,1771,16.45,43.55,0.4,4.52,101.03,66.97,33.16,32.03,55.94,Inf,45.35
"TORREY.MITCHELL","2007-2017","S.J/MIN/BUF/MTL","C",604,7633.43,61,79,140,106,1.1,0.83,148.71,1.17,5788,7302,-1514,44.22,-7.77,214,329,-115,39.41,-13.59,248.24,324.36,-76.12,43.35,-11.13,140,145,5,1133,8.91,63.66,0.5,9.16,98.22,35.81,21.1,29.99,46.17,31.16,54.07
"TRAVIS.HAMONIC","2007-2017","NYI","D",444,10059.75,26,115,141,77,0.84,0.46,165.46,0.99,8889,10308,-1419,46.3,-4.52,422,510,-88,45.28,-6.12,458.05,508.61,-50.56,47.38,-4.98,147,92,-55,1844,11,35.22,0.21,3.21,99.08,43.62,37.26,29.95,48.47,Inf,52.65
"TRAVIS.KONECNY","2007-2017","PHI","C",70,986.32,11,17,28,21,1.7,1.28,32.04,1.95,1008,882,126,53.33,2.4,45,41,4,52.33,6.2,43.59,40.33,3.26,51.94,0.06,17,26,9,233,14.17,12.23,0.74,8.33,99.78,59.32,23.57,30.58,56.11,29.57,45.95
"TRAVIS.MOEN","2007-2017","ANA/S.J/MTL/DAL","L",544,7332.39,40,64,104,80,0.85,0.65,80.99,0.66,4909,7443,-2534,39.74,-12.73,169,326,-157,34.14,-20.68,209.53,351.27,-141.74,37.36,-15.46,145,164,19,965,7.9,59.69,0.49,6.85,98.19,34.14,22.57,Inf,44.82,Inf,56.1
"TRAVIS.MORIN","2007-2017","DAL","C",13,140.5,0,1,1,0,0.43,0,4.11,1.76,152,108,44,58.46,7.7,4,1,3,80,31.85,5.15,3.23,1.92,61.46,13.43,0,0,0,29,12.38,1.21,0.52,0,103.75,55.32,18.19,29.42,52.34,28.75,45.52
"TRAVIS.ZAJAC","2007-2017","N.J","C",699,13459.29,138,254,392,279,1.75,1.24,443.48,1.98,12524,10391,2133,54.65,6.05,664,551,113,54.65,8.84,656.34,535.91,120.43,55.05,6.46,113,133,20,2249,10.03,144.03,0.64,10.27,100.1,53.08,31.67,35.06,52.49,Inf,49.33
"TRENT.HUNTER","2007-2017","NYI/L.A","R",251,3882.35,40,69,109,77,1.68,1.19,125.76,1.94,4065,3415,650,54.34,7.33,161,165,-4,49.39,7.18,207.89,165.57,42.32,55.67,9.12,54,44,-10,1088,16.81,58.73,0.91,6.55,98.87,52.02,25.58,Inf,52.74,32.02,48.07
"TRENT.WHITFIELD","2007-2017","STL/BOS","C",20,223.8,0,2,2,2,0.54,0.54,4.3,1.15,165,180,-15,47.83,-5.58,6,9,-3,40,-2.47,7.19,7.84,-0.65,47.84,-4.53,2,2,0,29,7.77,1.46,0.39,0,95.88,48.59,18.66,29.07,49.89,29.75,53
"TREVOR.DALEY","2007-2017","DAL/CHI/PIT","D",711,15086.21,70,171,241,152,0.96,0.6,245.59,0.98,13343,14753,-1410,47.49,-4.24,680,714,-34,48.78,-3.56,644.99,708.97,-63.98,47.64,-4.47,184,95,-89,2206,8.77,66.63,0.26,6.65,100.54,48.92,35.01,Inf,50.78,32,51.44
"TREVOR.GILLIES","2007-2017","NYI","L",56,181.77,2,1,3,2,0.99,0.66,-6.54,-2.16,114,232,-118,32.95,-15.53,7,13,-6,35,-13.4,3.8,11.63,-7.83,24.63,-26.43,45,23,-22,26,8.58,1,0.33,12.5,100.19,59.63,5.83,27.16,45.53,27.82,49.04
"TREVOR.LETOWSKI","2007-2017","CAR","R",75,770.23,9,8,17,13,1.32,1.01,13.19,1.03,527,816,-289,39.24,-15.99,19,51,-32,27.14,-28.87,23.47,42.61,-19.14,35.52,-19.25,14,13,-1,112,8.72,6.22,0.48,13.43,93.91,41.87,17.23,29.06,46.7,Inf,56.95
"TREVOR.LEWIS","2007-2017","L.A","C",506,6885.13,47,64,111,82,0.97,0.71,194.14,1.69,5684,5852,-168,49.27,-6.73,176,266,-90,39.82,-14.94,229.1,267.63,-38.53,46.12,-9.42,56,93,37,1467,12.78,80.2,0.7,5.35,97.19,47.24,22.67,30.25,50.71,31.04,53.5
"TREVOR.LINDEN","2007-2017","VAN","C",59,666.38,8,4,12,12,1.08,1.08,7.67,0.69,416,631,-215,39.73,-10.65,18,23,-5,43.9,-7.09,18.88,30.37,-11.49,38.34,-13.57,6,9,3,75,6.75,4.49,0.4,17.39,101.3,33.92,18.89,29.7,44.17,31.3,53.9
"TREVOR.SMITH","2007-2017","NYI/T.B/PIT/TOR/NSH","C",107,1187.65,9,10,19,16,0.96,0.81,7.55,0.38,852,1264,-412,40.26,-5.3,36,63,-27,36.36,-11.45,36,57.69,-21.69,38.42,-6.03,10,9,-1,164,8.29,10.36,0.52,9.57,98.26,38.75,18.86,29.27,44.64,30.12,52.45
"TREVOR.VAN RIEMSDYK","2007-2017","CHI","D",158,2950.03,8,22,30,21,0.61,0.43,51.51,1.05,2628,2753,-125,48.84,-2.97,119,122,-3,49.38,-5.22,113.49,124.76,-11.27,47.63,-2.61,24,16,-8,396,8.05,9.05,0.18,4.47,100.21,51.41,31.11,29.09,50.21,30.38,51.5
"TROY.BODIE","2007-2017","ANA/CAR/TOR","R",159,1359.04,9,12,21,15,0.93,0.66,14.46,0.64,1121,1451,-330,43.58,-3.77,35,51,-16,40.7,-9.03,43.34,59.92,-16.58,41.97,-5.34,42,42,0,278,12.27,12.44,0.55,5.7,99.22,45.32,14.62,28.23,44.6,29.01,51.46
"TROY.BROUWER","2007-2017","CHI/WSH/STL/CGY","R",677,11390.66,162,153,315,249,1.66,1.31,328.29,1.73,11028,9869,1159,52.77,2.75,608,467,141,56.56,5.63,532.3,467.34,64.96,53.25,4.1,173,153,-20,2049,10.79,142.24,0.75,14.17,101.59,54.83,27.76,Inf,54.03,Inf,48.8
"TROY.STECHER","2007-2017","VAN","D",71,1418.51,3,20,23,12,0.97,0.51,23.48,0.99,1394,1170,224,54.37,10.08,68,66,2,50.75,11.86,64.88,63.67,1.21,50.47,9.82,11,14,3,307,12.99,5.77,0.24,2.4,99.71,58.48,33.12,32.33,53.15,30.43,45.24
"TUOMO.RUUTU","2007-2017","CHI/CAR/N.J","C/R/C/R",566,8674.96,106,149,255,186,1.76,1.29,272.68,1.89,8876,7106,1770,55.54,7.64,419,345,74,54.84,9.09,432.24,344.51,87.73,55.65,9.29,186,216,30,1783,12.33,115.16,0.8,11.11,100.26,60.11,25.54,Inf,54.46,Inf,45.9
"TYE.MCGINN","2007-2017","PHI/S.J/ARI/T.B","L",89,962.52,9,8,17,13,1.06,0.81,19.28,1.2,883,862,21,50.6,1.15,34,31,3,52.31,8.51,35.67,33.58,2.09,51.51,3.26,18,17,-1,204,12.72,10.76,0.67,8.18,100.66,51.95,18.38,29.51,50.65,28.92,48.16
"TYLER.ARNASON","2007-2017","COL","C",141,2012.54,15,38,53,39,1.58,1.16,57.22,1.71,1792,1571,221,53.29,7.37,77,80,-3,49.04,2.78,88.36,67.65,20.71,56.64,9.35,16,37,21,457,13.62,25.36,0.76,5.23,97.42,60.06,23.59,30.77,50.98,29.6,46.58
"TYLER.BERTUZZI","2007-2017","DET","L",7,63.76,0,0,0,0,0,0,-0.73,-0.69,39,54,-15,41.94,-7.23,1,2,-1,33.33,-10.14,1.2,2.16,-0.96,35.71,-13.19,0,1,1,8,7.53,0.26,0.24,0,97.87,55.56,15.08,28.41,47.37,27.82,50.29
"TYLER.BOZAK","2007-2017","TOR","C",513,9657.35,125,195,320,237,1.99,1.47,260.97,1.62,10267,9369,898,52.29,5.94,545,507,38,51.81,7.39,515.23,462.55,52.68,52.69,7.62,69,99,30,1434,8.91,107.96,0.67,15.13,100.2,54.59,31.01,Inf,52.28,Inf,46.91
"TYLER.ECKFORD","2007-2017","N.J","D",7,57.01,0,1,1,0,1.05,0,-0.01,-0.01,43,39,4,52.44,3.42,1,1,0,50,8.62,1.5,1.44,0.06,51.02,7.34,2,0,-2,5,5.26,0.06,0.06,0,99.08,63.16,13.7,30.54,58.24,28.44,43.51
"TYLER.ENNIS","2007-2017","BUF","C",419,7124,97,138,235,180,1.98,1.52,188.32,1.59,6808,6429,379,51.43,8.48,342,291,51,54.03,13.14,350.64,294.24,56.4,54.37,12.65,72,97,25,1598,13.46,93.73,0.79,10.06,100.62,60.31,28.11,33.57,51.41,30.88,45.3
"TYLER.GAUDET","2007-2017","ARI","C",20,219.51,1,3,4,3,1.09,0.82,1.04,0.28,142,225,-83,38.69,-10.8,6,13,-7,31.58,-16.81,4.54,11.05,-6.51,29.12,-20.64,0,1,1,24,6.56,0.78,0.21,10,95.85,34.35,18.63,29.37,42.89,30.48,54.52
"TYLER.GRAOVAC","2007-2017","MIN","C",57,562.6,7,2,9,8,0.96,0.85,2.85,0.3,400,584,-184,40.65,-9.69,18,12,6,60,3.88,17.59,20.82,-3.23,45.8,-9.63,5,5,0,96,10.24,5.86,0.62,12.96,104.64,62.75,16.8,27.75,49.36,27.77,49.14
"TYLER.JOHNSON","2007-2017","T.B","C",308,5475.53,89,121,210,165,2.3,1.81,230.11,2.52,5298,4784,514,52.55,2.78,330,229,101,59.03,9.22,256.39,227.06,29.33,53.03,3.29,50,86,36,1224,13.41,67.76,0.74,12.86,102.89,53.95,29.41,33.32,53.86,32.59,48.77
"TYLER.KENNEDY","2007-2017","PIT/S.J/NYI/N.J","C",526,6932.38,89,126,215,171,1.86,1.48,290.87,2.52,7123,5686,1437,55.61,5.33,303,246,57,55.19,2.33,303.97,238.51,65.46,56.03,3.33,88,111,23,2192,18.97,86.89,0.75,7.02,99.86,53.96,21.99,Inf,52.45,29.57,47.6
"TYLER.MOTTE","2007-2017","CHI","C",33,375.76,4,3,7,7,1.12,1.12,5.88,0.94,261,416,-155,38.55,-13.38,11,17,-6,39.29,-16.36,10.84,19.59,-8.75,35.62,-13.64,7,4,-3,74,11.82,4.03,0.64,8.7,100.14,31.36,19.11,29.84,48.05,30.25,53.62
"TYLER.MYERS","2007-2017","BUF/WPG","D",473,10812.33,59,131,190,128,1.05,0.71,173.23,0.96,9272,10341,-1069,47.27,-0.49,469,500,-31,48.4,1.34,456.54,523.1,-66.56,46.6,-1.39,154,78,-76,1569,8.71,47.42,0.26,8.03,100.24,47.55,37.63,31.41,49.18,32.85,50.94
"TYLER.PITLICK","2007-2017","EDM","C/R/C/R",58,608.89,11,2,13,13,1.28,1.28,13.74,1.35,495,546,-51,47.55,-1.61,20,25,-5,44.44,-1.74,19.39,22.6,-3.21,46.18,-1.68,5,7,2,134,13.2,6.04,0.6,13.58,99.04,44.13,17.77,29.17,48.49,28.84,49.52
"TYLER.RANDELL","2007-2017","BOS","R",27,188.53,6,0,6,6,1.91,1.91,2.2,0.7,124,191,-67,39.37,-11.61,9,11,-2,45,-9.1,5.11,6.47,-1.36,44.13,-8.26,11,7,-4,21,6.68,1.08,0.34,33.33,103.26,51.61,11.99,26.63,46.45,27.41,49.22
"TYLER.SEGUIN","2007-2017","BOS/DAL","C",508,8941.84,189,238,427,346,2.87,2.32,504.22,3.38,10714,7147,3567,59.99,11.53,600,359,241,62.57,15.13,555.5,353.91,201.59,61.08,14.11,71,106,35,2994,20.09,161.96,1.09,11.2,101.47,64.33,29.11,Inf,56.75,31.45,44.58
"TYLER.SLOAN","2007-2017","WSH","D",99,1426.77,4,12,16,8,0.67,0.34,14.87,0.63,1228,1480,-252,45.35,-8.37,53,72,-19,42.4,-15.81,55.86,66.95,-11.09,45.48,-10.19,25,16,-9,122,5.13,3.48,0.15,7.41,98.95,46.26,24.38,Inf,50.68,Inf,52.5
"TYLER.TOFFOLI","2007-2017","L.A","C",293,4495.31,84,91,175,135,2.34,1.8,243.33,3.25,5264,3436,1828,60.51,7.76,266,143,123,65.04,16.71,244.41,165.09,79.32,59.68,8.76,39,39,0,1353,18.06,72.6,0.97,11.63,102.35,61.71,25.44,33.41,56.46,Inf,48.05
"TYLER.WOTHERSPOON","2007-2017","CGY","D",30,408.07,0,5,5,3,0.74,0.44,1.98,0.29,319,403,-84,44.18,-10.27,12,22,-10,35.29,-17.65,13.11,16.79,-3.68,43.85,-12.45,2,0,-2,58,8.53,0.75,0.11,0,95.64,50.82,22.88,25.56,45.8,28.38,50.97
"TY.RATTIE","2007-2017","STL/CAR","R",35,339.58,4,6,10,9,1.77,1.59,10.06,1.78,284,269,15,51.36,1.82,12,14,-2,46.15,-7.39,11.4,11.49,-0.09,49.8,-1.18,3,4,1,63,11.13,3.68,0.65,10.53,97.66,65.15,16.75,29.83,52.74,28.7,48.95
"TYSON.BARRIE","2007-2017","COL","D",338,7297.32,47,134,181,120,1.49,0.99,159.62,1.31,7158,6451,707,52.6,9.83,375,329,46,53.27,11.78,338.03,315.87,22.16,51.69,10.77,50,52,2,1455,11.96,39.38,0.32,7.05,100.37,60.52,35.54,31.31,50.86,30.63,46.01
"TYSON.JOST","2007-2017","COL","C",6,94.04,1,0,1,1,0.64,0.64,0.59,0.38,90,95,-5,48.65,-7.48,2,8,-6,20,-32.17,3.4,3.77,-0.37,47.42,-4.4,0,2,2,15,9.57,0.89,0.57,11.11,88.78,50,25.42,32.08,53.33,28.99,47.31
"TYSON.STRACHAN","2007-2017","STL/FLA/WSH/BUF/MIN","D",186,3002.85,1,15,16,7,0.32,0.14,6.9,0.14,2199,3047,-848,41.92,-6.16,76,166,-90,31.4,-17.17,84.2,132.79,-48.59,38.8,-10.76,51,40,-11,361,7.21,6.86,0.14,0.64,96.16,44.42,26.85,27.94,44.05,30.44,53.34
"TY.WISHART","2007-2017","T.B/NYI","D",26,404.18,1,5,6,2,0.89,0.3,7.01,1.04,362,392,-30,48.01,-0.08,20,13,7,60.61,13.19,18.44,17.4,1.04,51.45,-0.05,5,1,-4,60,8.91,1.64,0.24,4,103.57,42.72,26.1,28.49,45.09,30.5,52.63
"VACLAV.PROSPAL","2007-2017","T.B/PHI/NYR","C/C/L",180,3422.88,57,80,137,111,2.4,1.95,129.88,2.28,3549,2758,791,56.27,11.92,213,155,58,57.88,17.7,183.71,126.38,57.33,59.24,15.52,47,31,-16,737,12.92,46.5,0.82,12.53,100.56,66.31,30.92,36.43,54.54,31.3,45.02
"VALERI.NICHUSHKIN","2007-2017","DAL","R",166,2393.17,23,41,64,46,1.6,1.15,79.6,2,2436,2105,331,53.64,2.85,111,85,26,56.63,5.8,113.58,95.89,17.69,54.22,3.45,11,36,25,485,12.16,30.34,0.76,8.42,100.98,56.74,24.1,30.66,54.65,29.7,47.47
"VALTTERI.FILPPULA","2007-2017","DET/T.B/PHI","C",716,12811.21,146,259,405,307,1.9,1.44,432.8,2.03,12328,10333,1995,54.4,1.18,615,531,84,53.66,0.15,580.41,500,80.41,53.72,0.93,124,188,64,1890,8.85,112.93,0.53,13.04,100.1,55.47,29.46,Inf,56.46,Inf,48.46
"VERNON.FIDDLER","2007-2017","NSH/ARI/DAL/N.J","C/C/L/L",729,9823.11,81,132,213,165,1.3,1.01,213.29,1.3,7330,10555,-3225,40.98,-11.57,321,518,-197,38.26,-15.58,313.42,523.61,-210.19,37.44,-15.32,173,234,61,1734,10.59,86.38,0.53,8.17,98.97,30.61,22.36,Inf,46.07,Inf,56.21
"VICTOR.BARTLEY","2007-2017","NSH/MTL","D",121,1867.51,1,20,21,14,0.67,0.45,16.56,0.53,1451,1842,-391,44.06,-6.25,67,83,-16,44.67,-6.58,63.4,77.04,-13.64,45.14,-7.27,27,10,-17,183,5.88,3.95,0.13,1.32,99.87,47.22,25.8,27.16,48.03,29.38,51.71
"VICTOR.HEDMAN","2007-2017","T.B","D",549,12365.05,65,232,297,191,1.44,0.93,352.57,1.71,11435,11003,432,50.96,2.06,646,620,26,51.03,1,524.5,534.19,-9.69,49.54,-0.62,193,114,-79,2214,10.74,57.3,0.28,6.63,100.15,50.05,37.09,Inf,49.33,32.54,51.01
"VICTOR.ORESKOVICH","2007-2017","FLA/VAN","R",67,577.09,2,7,9,7,0.94,0.73,3.78,0.39,423,597,-174,41.47,-5.4,14,21,-7,40,-13.71,16.36,21.42,-5.06,43.3,-4.48,17,12,-5,104,10.81,4.93,0.51,2.7,99.48,43.3,14.63,27.8,45.24,28.31,50.26
"VICTOR.RASK","2007-2017","CAR","C",242,4083.45,48,77,125,79,1.84,1.16,134.67,1.98,4420,3369,1051,56.75,5.76,209,180,29,53.73,10.42,221.68,173.92,47.76,56.04,6.39,27,35,8,900,13.22,46.81,0.69,9.28,98.8,64.82,27.77,Inf,56.61,Inf,45.88
"VIKTOR.ARVIDSSON","2007-2017","NSH","L",142,2128.37,39,38,77,58,2.17,1.64,105.57,2.98,2313,1848,465,55.59,5.26,110,98,12,52.88,0.46,100.48,86.64,13.84,53.7,1.61,26,36,10,657,18.52,34.55,0.97,9.92,99.24,57.39,25.03,Inf,53.35,30.83,48.73
"VIKTOR.KOZLOV","2007-2017","WSH","C",148,2473.84,29,66,95,70,2.3,1.7,128.33,3.11,2953,1793,1160,62.22,11.58,170,99,71,63.2,16.69,144.23,80.72,63.51,64.12,15.03,17,35,18,590,14.31,35.45,0.86,7.8,101.06,67.32,27.64,Inf,59.93,30.91,44.62
"VIKTOR.STALBERG","2007-2017","TOR/CHI/NSH/NYR/CAR/OTT","L",488,6191.21,82,86,168,139,1.63,1.35,222.9,2.16,5886,5338,548,52.44,1.68,239,252,-13,48.68,-3.11,269.07,240.18,28.89,52.84,1.63,118,122,4,1618,15.68,91.15,0.88,8.67,98.62,56.59,21.17,Inf,50.51,Inf,50.01
"VIKTOR.SVEDBERG","2007-2017","CHI","D",27,425.34,2,1,3,2,0.42,0.28,4.31,0.61,375,424,-49,46.93,-5.3,12,20,-8,37.5,-18.86,14.87,21.43,-6.56,40.96,-9.86,2,1,-1,89,12.55,1.24,0.17,5,97.72,50.42,26.71,28.55,49.32,29.74,51.26
"VIKTOR.TIKHONOV","2007-2017","ARI/CHI","R",110,1299.59,10,11,21,19,0.97,0.88,14.79,0.68,1003,1255,-252,44.42,-3.6,32,55,-23,36.78,-11.5,41.66,51.74,-10.08,44.6,-3.89,19,13,-6,209,9.65,11.64,0.54,8.93,97.29,47.41,19.89,30.4,46.57,30.27,51.7
"VILLE.KOISTINEN","2007-2017","NSH/FLA","D",103,1497.49,8,23,31,20,1.24,0.8,29.41,1.18,1416,1159,257,54.99,7.93,91,45,46,66.91,23.16,72.58,57.83,14.75,55.66,10.45,19,18,-1,242,9.7,7.29,0.29,7.08,105.04,64.78,24.36,32.21,57.1,Inf,43.65
"VILLE.LEINO","2007-2017","DET/PHI/BUF","L",286,4276.25,40,79,119,79,1.67,1.11,115.65,1.62,4226,3615,611,53.9,6.24,186,159,27,53.91,6.48,191.29,158,33.29,54.77,6.88,32,63,31,653,9.16,42.33,0.59,11.83,100.04,60.05,24.87,31.84,52.82,29.94,46.41
"VILLE.PELTONEN","2007-2017","FLA","L",135,2090.85,17,34,51,39,1.46,1.12,40.96,1.18,1594,2236,-642,41.62,-6.81,81,96,-15,45.76,-5.68,74.65,105.6,-30.95,41.41,-6.86,24,34,10,375,10.76,20.42,0.59,7.46,101.22,38.88,25.64,32.72,45.54,32.68,54.14
